id,user_name,category_url,category_name,pages_loaded,load_time,load_date,load_time_start,load_time_end,items_count,max_bonus_percent
158,user1,https://megamarket.ru/catalog/svetofiltry/,Светофильтры,67,113.0,2024-08-07 05:22:35,2024-08-07 05:20:42,2024-08-07 05:22:35,2935,20.0
159,user1,https://megamarket.ru/catalog/karty-pamyati/,Карты памяти,198,324.0,2024-08-07 05:28:00,2024-08-07 05:22:37,2024-08-07 05:28:00,8692,36.0
160,user1,https://megamarket.ru/catalog/akkumulyatory-dlya-fotoapparatov/,Аккумуляторы для фотоаппаратов,38,60.0,2024-08-07 05:29:02,2024-08-07 05:28:02,2024-08-07 05:29:02,1644,16.0
161,user1,https://megamarket.ru/catalog/aksessuary-dlya-fotooborudovaniya/,Аксессуары для фотооборудования,104,166.0,2024-08-07 05:31:50,2024-08-07 05:29:03,2024-08-07 05:31:50,4568,36.0
162,user1,https://megamarket.ru/catalog/prochie-aksessuary-dlya-fotoapparatov/,Прочие аксессуары для фотоаппаратов,6,9.0,2024-08-07 05:32:00,2024-08-07 05:31:51,2024-08-07 05:32:00,230,13.0
163,user1,https://megamarket.ru/catalog/fotovspyshki/,Фотовспышки,11,20.0,2024-08-07 05:32:21,2024-08-07 05:32:02,2024-08-07 05:32:21,477,16.0
164,user1,https://megamarket.ru/catalog/ekshn-kamery-i-aksessuary/,Экшн-камеры и аксессуары,79,133.0,2024-08-07 05:34:35,2024-08-07 05:32:23,2024-08-07 05:34:35,3459,46.0
165,user1,https://megamarket.ru/catalog/videokamery/,Видеокамеры,4,7.0,2024-08-07 05:34:44,2024-08-07 05:34:37,2024-08-07 05:34:44,153,17.0
166,user1,https://megamarket.ru/catalog/postoyannyy-svet/,Постоянный свет,52,89.0,2024-08-07 05:36:15,2024-08-07 05:34:46,2024-08-07 05:36:15,2272,19.0
167,user1,https://megamarket.ru/catalog/impulsnyy-svet/,Импульсный свет,11,19.0,2024-08-07 05:36:36,2024-08-07 05:36:16,2024-08-07 05:36:36,481,16.0
168,user1,https://megamarket.ru/catalog/kolcevoy-svet/,Кольцевые лампы,24,52.0,2024-08-07 05:37:29,2024-08-07 05:36:37,2024-08-07 05:37:29,1051,37.0
169,user1,https://megamarket.ru/catalog/fotozont/,Фотозонты,6,10.0,2024-08-07 05:37:41,2024-08-07 05:37:31,2024-08-07 05:37:41,226,16.0
170,user1,https://megamarket.ru/catalog/softboks/,Софтбоксы,13,27.0,2024-08-07 05:38:09,2024-08-07 05:37:42,2024-08-07 05:38:09,558,16.0
171,user1,https://megamarket.ru/catalog/fony/,Фотофоны,43,75.0,2024-08-07 05:39:26,2024-08-07 05:38:11,2024-08-07 05:39:26,1856,36.0
172,user1,https://megamarket.ru/catalog/fotoboksy/,Фотобоксы,10,15.0,2024-08-07 05:39:43,2024-08-07 05:39:27,2024-08-07 05:39:43,404,19.0
173,user1,https://megamarket.ru/catalog/sinhronizatory/,Синхронизаторы,7,14.0,2024-08-07 05:39:58,2024-08-07 05:39:44,2024-08-07 05:39:58,284,16.0
174,user1,https://megamarket.ru/catalog/demonstracionnye-podstavki/,Демонстрационные подставки,2,3.0,2024-08-07 05:40:02,2024-08-07 05:39:59,2024-08-07 05:40:02,72,36.0
175,user1,https://megamarket.ru/catalog/otrazhatel/,Отражатели и рефлекторы,22,30.0,2024-08-07 05:40:34,2024-08-07 05:40:04,2024-08-07 05:40:34,960,35.0
176,user1,https://megamarket.ru/catalog/monopody-dlya-fotoapparatov/,Моноподы для фотоаппаратов,5,8.0,2024-08-07 05:40:44,2024-08-07 05:40:35,2024-08-07 05:40:44,197,19.0
177,user1,https://megamarket.ru/catalog/shtativy/,Штативы для фотоаппаратов,39,84.0,2024-08-07 05:42:10,2024-08-07 05:40:45,2024-08-07 05:42:10,1697,35.0
178,user1,https://megamarket.ru/catalog/stabilizatory-dlya-fotoapparatov/,Стабилизаторы для фотоаппаратов,11,17.0,2024-08-07 05:42:28,2024-08-07 05:42:11,2024-08-07 05:42:28,451,35.0
179,user1,https://megamarket.ru/catalog/sumki-i-ryukzaki-dlya-fototehniki/,Сумки и рюкзаки для фототехники,32,53.0,2024-08-07 05:43:23,2024-08-07 05:42:29,2024-08-07 05:43:23,1379,40.0
180,user1,https://megamarket.ru/catalog/radioupravlyaemye-ustrojstva/,Радиоуправляемые модели,40,69.0,2024-08-07 05:44:33,2024-08-07 05:43:24,2024-08-07 05:44:33,1730,55.0
181,user1,https://megamarket.ru/catalog/cifrovye-fotoramki/,Цифровые фоторамки,6,11.0,2024-08-07 05:44:46,2024-08-07 05:44:35,2024-08-07 05:44:46,239,11.0
182,user1,https://megamarket.ru/catalog/tovary-dlya-kureniya-i-elektronnye-sigarety/,Товары для курения и электронные сигареты,7,10.0,2024-08-07 05:44:57,2024-08-07 05:44:47,2024-08-07 05:44:57,237,25.0
183,user1,https://megamarket.ru/catalog/aksessuary-dlya-playstation/,Аксессуары для PS,22,37.0,2024-08-07 05:45:36,2024-08-07 05:44:59,2024-08-07 05:45:36,939,35.0
184,user1,https://megamarket.ru/catalog/podveski-i-kulony-serebryanye/,Серебряные подвески,76,148.0,2024-08-07 05:48:05,2024-08-07 05:45:37,2024-08-07 05:48:05,4107,30.0
185,user1,https://megamarket.ru/catalog/igrushki-i-tonneli-dlya-koshek/,Игрушки и тоннели для кошек,281,462.0,2024-08-07 05:55:48,2024-08-07 05:48:06,2024-08-07 05:55:48,12349,59.0
186,user1,https://megamarket.ru/catalog/primanki-dlya-ohoty/,Приманки для охоты,2,6.0,2024-08-07 05:55:56,2024-08-07 05:55:50,2024-08-07 05:55:56,12,20.0
187,user1,https://megamarket.ru/catalog/detskie-tovary-dlya-plavaniya/,Детские товары для плавания,108,201.0,2024-08-07 05:59:18,2024-08-07 05:55:57,2024-08-07 05:59:18,4746,47.0
188,user1,https://megamarket.ru/catalog/ekipirovka-dlya-vsadnika/,,,,,,,0,
189,user1,https://megamarket.ru/catalog/detskie-yogurty/,Детские йогурты,6,9.0,2024-08-07 05:59:50,2024-08-07 05:59:40,2024-08-07 05:59:50,241,
191,user1,https://megamarket.ru/catalog/sredstva-reabilitacii/,Средства реабилитации,57,92.0,2024-08-07 06:01:23,2024-08-07 05:59:51,2024-08-07 06:01:23,2484,39.0
192,user1,https://megamarket.ru/catalog/posuda-801/,,,,,,,0,
193,user1,https://megamarket.ru/catalog/velosipedy/,Велосипеды,196,379.0,2024-08-07 06:08:04,2024-08-07 06:01:45,2024-08-07 06:08:04,8373,52.0
194,user1,https://megamarket.ru/catalog/korma-dlya-koshek/,Корма для кошек,1251,2285.0,2024-08-07 06:46:11,2024-08-07 06:08:06,2024-08-07 06:46:11,50040,54.0
195,user1,https://megamarket.ru/catalog/dvernaya-furnitura/,Дверная фурнитура,1137,2264.0,2024-08-07 07:23:57,2024-08-07 06:46:13,2024-08-07 07:23:57,49708,67.0
196,user1,https://megamarket.ru/catalog/portpledyy/,Портпледы,3,11.0,2024-08-07 07:24:10,2024-08-07 07:24:00,2024-08-07 07:24:10,102,25.0
197,user1,https://megamarket.ru/catalog/pulsoksimetry/,Пульсоксиметры,10,16.0,2024-08-07 07:24:28,2024-08-07 07:24:12,2024-08-07 07:24:28,399,34.0
198,user1,https://megamarket.ru/catalog/meshki-dlya-obuvi/,Мешки для обуви,247,486.0,2024-08-07 07:32:36,2024-08-07 07:24:30,2024-08-07 07:32:36,10829,44.0
199,user1,https://megamarket.ru/catalog/detskie-tufli/,Детские туфли,30,87.0,2024-08-07 07:34:04,2024-08-07 07:32:37,2024-08-07 07:34:04,2165,44.0
200,user1,https://megamarket.ru/catalog/dzhoystiki-dlya-ps/,Джойстики для PlayStation,83,169.0,2024-08-07 07:36:55,2024-08-07 07:34:06,2024-08-07 07:36:55,3609,35.0
201,user1,https://megamarket.ru/catalog/mebel-dlya-hraneniya/,,,,,,,0,
203,user1,https://megamarket.ru/catalog/sredstva-po-uhodu-za-kuhonnoy-tehnikoy/,Средства по уходу за кухонной техникой,39,68.0,2024-08-07 07:38:26,2024-08-07 07:37:18,2024-08-07 07:38:26,1670,55.0
204,user1,https://megamarket.ru/catalog/novogodnee-osveshenie/,,,,,,,0,
205,user1,https://megamarket.ru/catalog/sredstva-dlya-mytya-posudy/,Средства для мытья посуды,96,194.0,2024-08-07 07:42:04,2024-08-07 07:38:50,2024-08-07 07:42:04,4190,41.0
206,user1,https://megamarket.ru/catalog/anatomicheskie-podushki-dlya-nog-poyasnicy-i-sideniya/,"Анатомические подушки для ног, поясницы и сидения",7,12.0,2024-08-07 07:42:18,2024-08-07 07:42:06,2024-08-07 07:42:18,266,33.0
208,user1,https://megamarket.ru/catalog/marmelad-zefir-pastila-lukum/,"Мармелад, зефир, пастила",180,307.0,2024-08-07 07:47:26,2024-08-07 07:42:19,2024-08-07 07:47:26,7911,38.0
209,user1,https://megamarket.ru/catalog/kosmetika-dlya-zhivotnyh/,Косметика для животных,199,384.0,2024-08-07 07:53:52,2024-08-07 07:47:28,2024-08-07 07:53:52,8747,39.0
210,user1,https://megamarket.ru/catalog/pechi-dlya-bani/,Печи для бани,11,45.0,2024-08-07 07:54:40,2024-08-07 07:53:54,2024-08-07 07:54:40,445,20.0
211,user1,https://megamarket.ru/catalog/medicinskiy-fetish/,Медицинский фетиш,4,32.0,2024-08-07 07:55:13,2024-08-07 07:54:41,2024-08-07 07:55:13,176,26.0
212,user1,https://megamarket.ru/catalog/rybiy-zhir-i-omega-3/,Рыбий жир и Омега 3,9,51.0,2024-08-07 07:56:06,2024-08-07 07:55:14,2024-08-07 07:56:06,396,60.0
213,user1,https://megamarket.ru/catalog/mokasiny-i-topsaydery-muzhskie/,Мокасины и топсайдеры мужские,2,27.0,2024-08-07 07:56:35,2024-08-07 07:56:07,2024-08-07 07:56:35,120,31.0
214,user1,https://megamarket.ru/catalog/audio-i-video/,,,,,,,0,
215,user1,https://megamarket.ru/catalog/kraska-dlya-obuvi/,,,,,,,0,
216,user1,https://megamarket.ru/catalog/podveski-i-kulony/,,,,,,,0,
217,user1,https://megamarket.ru/catalog/iskusstvennye-cvety-2730543/,,,,,,,0,
218,user1,https://megamarket.ru/catalog/sredstva-dlya-uhoda-za-seks-igrushkami/,Средства для ухода за секс-игрушками,11,21.0,2024-08-07 07:58:30,2024-08-07 07:58:09,2024-08-07 07:58:30,476,38.0
219,user1,https://megamarket.ru/catalog/portativnaya-akustika/,,,,,,,0,
220,user1,https://megamarket.ru/catalog/dlya-dizajna-nogtej/,Товары для дизайна ногтей,163,296.0,2024-08-07 08:03:49,2024-08-07 07:58:53,2024-08-07 08:03:49,7143,40.0
221,user1,https://megamarket.ru/catalog/podstilki-dlya-ptic/,Наполнители и подстилки для птиц,5,8.0,2024-08-07 08:03:59,2024-08-07 08:03:51,2024-08-07 08:03:59,194,36.0
222,user1,https://megamarket.ru/catalog/kompressory/,Компрессоры,117,243.0,2024-08-07 08:08:04,2024-08-07 08:04:01,2024-08-07 08:08:04,4942,40.0
223,user1,https://megamarket.ru/catalog/stomatologicheskie-materialy/,Стоматологические материалы,32,50.0,2024-08-07 08:08:56,2024-08-07 08:08:06,2024-08-07 08:08:56,1386,29.0
224,user1,https://megamarket.ru/catalog/hozyajstvennye-tovary/,,,,,,,0,
225,user1,https://megamarket.ru/catalog/mnogofunkcionalnye-igrovye-stoly/,Игровые столы-трансформеры,6,11.0,2024-08-07 08:09:29,2024-08-07 08:09:19,2024-08-07 08:09:29,233,22.0
226,user1,https://megamarket.ru/catalog/zamorozhennye-ovoshi-i-griby/,Замороженные овощи и грибы,45,69.0,2024-08-07 08:10:39,2024-08-07 08:09:31,2024-08-07 08:10:39,1954,6.0
227,user1,https://megamarket.ru/catalog/krossovki-muzhskie/,Кроссовки мужские,258,684.0,2024-08-07 08:22:05,2024-08-07 08:10:41,2024-08-07 08:22:05,15427,85.0
228,user1,https://megamarket.ru/catalog/spalniki-i-aksessuary/,,,,,,,0,
229,user1,https://megamarket.ru/catalog/pechi-dlya-doma-bani-sauny-i-komplektuyushie/,,,,,,,0,
230,user1,https://megamarket.ru/catalog/sredstva-po-uhodu-za-nogami/,Средства по уходу за ногами,139,239.0,2024-08-07 08:26:51,2024-08-07 08:22:52,2024-08-07 08:26:51,6111,48.0
231,user1,https://megamarket.ru/catalog/aksessuary-dlya-batutov/,,,,,,,0,
232,user1,https://megamarket.ru/catalog/tehnika-dlya-sada/,,,,,,,0,
233,user1,https://megamarket.ru/catalog/zhenskaya-sportivnaya-odezhda/,Женская спортивная одежда,226,485.0,2024-08-07 08:35:40,2024-08-07 08:27:35,2024-08-07 08:35:40,9922,90.0
234,user1,https://megamarket.ru/catalog/kupaty/,Купаты,3,5.0,2024-08-07 08:35:46,2024-08-07 08:35:41,2024-08-07 08:35:46,117,
235,user1,https://megamarket.ru/catalog/seyfy-dlya-doma/,Сейфы для дома,34,57.0,2024-08-07 08:36:45,2024-08-07 08:35:48,2024-08-07 08:36:45,1489,40.0
236,user1,https://megamarket.ru/catalog/izolyacionnye-materialy/,Изоляционные материалы,56,92.0,2024-08-07 08:38:19,2024-08-07 08:36:47,2024-08-07 08:38:19,2428,65.0
237,user1,https://megamarket.ru/catalog/sadovyy-dekor/,Декор для сада,1137,2227.0,2024-08-07 09:15:28,2024-08-07 08:38:21,2024-08-07 09:15:28,50028,65.0
238,user1,https://megamarket.ru/catalog/ochistiteli-i-uvlazhniteli-vozduha/,Очистители и увлажнители воздуха,248,459.0,2024-08-07 09:23:09,2024-08-07 09:15:30,2024-08-07 09:23:09,10899,75.0
239,user1,https://megamarket.ru/catalog/zhenskie-kolca-4150457/,Женские кольца,531,1239.0,2024-08-07 09:43:50,2024-08-07 09:23:11,2024-08-07 09:43:50,23364,32.0
240,user1,https://megamarket.ru/catalog/kushetki/,Кушетки,53,92.0,2024-08-07 09:45:25,2024-08-07 09:43:53,2024-08-07 09:45:25,2310,40.0
241,user1,https://megamarket.ru/catalog/listovye-materialy/,Листовые материалы,9,16.0,2024-08-07 09:45:43,2024-08-07 09:45:26,2024-08-07 09:45:43,379,64.0
242,user1,https://megamarket.ru/catalog/myaso/,Мясо,65,115.0,2024-08-07 09:47:39,2024-08-07 09:45:44,2024-08-07 09:47:39,2822,
244,user1,https://megamarket.ru/catalog/parafarmacevticheskaya-produkciya/,Лечебно-косметические средства,286,531.0,2024-08-07 09:56:32,2024-08-07 09:47:41,2024-08-07 09:56:32,12556,50.0
245,user1,https://megamarket.ru/catalog/uslugi-po-sborke-mebeli/,,,,,,,0,
246,user1,https://megamarket.ru/catalog/kompozicii-iz-cvetov/,Композиции из цветов,359,644.0,2024-08-07 10:07:39,2024-08-07 09:56:55,2024-08-07 10:07:39,15767,42.0
247,user1,https://megamarket.ru/catalog/povsednevnaya-odezhda-dlya-podrostkov/,Повседневная одежда для подростков,740,1745.0,2024-08-07 10:36:46,2024-08-07 10:07:41,2024-08-07 10:36:46,32534,75.0
248,user1,https://megamarket.ru/catalog/koreyskaya-kosmetika-dlya-ochisheniya-tela/,Корейская косметика для очищения тела,23,47.0,2024-08-07 10:37:35,2024-08-07 10:36:48,2024-08-07 10:37:35,998,33.0
250,user1,https://megamarket.ru/catalog/plity-dlya-kuhni/,,,,,,,0,
251,user1,https://megamarket.ru/catalog/samokaty-skeytbordy-i-elektrotransport/,,,,,,,0,
252,user1,https://megamarket.ru/catalog/elektrika/,,,,,,,0,
253,user1,https://megamarket.ru/catalog/sredstva-zashity-ot-nasekomyh-gryzunov-krotov-zmey-i-ptic/,,,,,,,0,
254,user1,https://megamarket.ru/catalog/detskie-matrasy/,Детские матрасы,655,1299.0,2024-08-07 11:00:40,2024-08-07 10:39:01,2024-08-07 11:00:40,28812,48.0
255,user1,https://megamarket.ru/catalog/anatomicheskie-podushki/,Анатомические подушки,42,92.0,2024-08-07 11:02:14,2024-08-07 11:00:42,2024-08-07 11:02:14,1823,48.0
256,user1,https://megamarket.ru/catalog/dopolnitelnye-fary/,Дополнительные фары,672,1307.0,2024-08-07 11:24:04,2024-08-07 11:02:16,2024-08-07 11:24:04,29534,51.0
257,user1,https://megamarket.ru/catalog/detskie-kolyaski/,Коляски,161,360.0,2024-08-07 11:30:06,2024-08-07 11:24:06,2024-08-07 11:30:06,7056,35.0
258,user1,https://megamarket.ru/catalog/pnevmatika/,,,,,,,0,
259,user1,https://megamarket.ru/catalog/sup-serfing/,SUP-серфинг,73,170.0,2024-08-07 11:33:19,2024-08-07 11:30:30,2024-08-07 11:33:19,3186,37.0
260,user1,https://megamarket.ru/catalog/odezhda-dlya-podrostkov/,Одежда для подростков,646,1703.0,2024-08-07 12:01:44,2024-08-07 11:33:22,2024-08-07 12:01:44,28421,75.0
261,user1,https://megamarket.ru/catalog/detskie-avtokresla-i-bustery/,Детские автокресла и бустеры,7,38.0,2024-08-07 12:02:25,2024-08-07 12:01:47,2024-08-07 12:02:25,308,30.0
262,user1,https://megamarket.ru/catalog/dekorativnye-ograzhdeniya/,Декоративные ограждения,185,340.0,2024-08-07 12:08:07,2024-08-07 12:02:27,2024-08-07 12:08:07,8108,65.0
263,user1,https://megamarket.ru/catalog/napitki/,Напитки,612,1191.0,2024-08-07 12:28:02,2024-08-07 12:08:10,2024-08-07 12:28:02,26880,48.0
264,user1,https://megamarket.ru/catalog/verhnyaya-odezhda-dlya-podrostkov/,Верхняя одежда для подростков,121,249.0,2024-08-07 12:32:13,2024-08-07 12:28:04,2024-08-07 12:32:13,5294,75.0
265,user1,https://megamarket.ru/catalog/tovary-dlya-uhoda-za-avtomobilem/,Товары для ухода за автомобилем,911,1741.0,2024-08-07 13:01:16,2024-08-07 12:32:16,2024-08-07 13:01:16,40030,52.0
266,user1,https://megamarket.ru/catalog/postelnoe-bele/,Постельное белье,834,2409.0,2024-08-07 13:41:28,2024-08-07 13:01:19,2024-08-07 13:41:28,50040,51.0
267,user1,https://megamarket.ru/catalog/suhaya-shtukaturka/,Сухая штукатурка,6,12.0,2024-08-07 13:41:43,2024-08-07 13:41:30,2024-08-07 13:41:43,246,41.0
268,user1,https://megamarket.ru/catalog/polki-i-podstavki-dlya-ikon/,Полки и подставки для икон,6,11.0,2024-08-07 13:41:56,2024-08-07 13:41:45,2024-08-07 13:41:56,222,37.0
269,user1,https://megamarket.ru/catalog/bakaleya-i-konservaciya/,"Бакалея, консервация",1137,2501.0,2024-08-07 14:23:40,2024-08-07 13:41:58,2024-08-07 14:23:40,50028,55.0
270,user1,https://megamarket.ru/catalog/svarochnye-materialy/,Сварочные материалы,153,241.0,2024-08-07 14:27:44,2024-08-07 14:23:43,2024-08-07 14:27:44,6717,41.0
271,user1,https://megamarket.ru/catalog/suhofrukty-cukaty/,"Сухофрукты, цукаты",80,141.0,2024-08-07 14:30:07,2024-08-07 14:27:46,2024-08-07 14:30:07,3512,40.0
272,user1,https://megamarket.ru/catalog/sushilki-i-aksessuary/,,,,,,,0,
273,user1,https://megamarket.ru/catalog/voleybol/,Товары для волейбола,57,97.0,2024-08-07 14:32:07,2024-08-07 14:30:30,2024-08-07 14:32:07,2479,36.0
274,user1,https://megamarket.ru/catalog/korma-dlya-gryzunov/,Корма для грызунов и хорьков,171,285.0,2024-08-07 14:36:55,2024-08-07 14:32:09,2024-08-07 14:36:55,7490,34.0
276,user1,https://megamarket.ru/catalog/kombinezony-dlya-avtosporta/,Комбинезоны для автоспорта,2,9.0,2024-08-07 14:37:07,2024-08-07 14:36:57,2024-08-07 14:37:07,76,13.0
277,user1,https://megamarket.ru/catalog/aksessuary-v-salon-avtomobilya/,,,,,,,0,
278,user1,https://megamarket.ru/catalog/stoleshnicy-dlya-stolov/,Столешницы для столов,20,43.0,2024-08-07 14:38:13,2024-08-07 14:37:30,2024-08-07 14:38:13,859,45.0
279,user1,https://megamarket.ru/catalog/tufli-muzhskie/,Туфли мужские,44,99.0,2024-08-07 14:39:54,2024-08-07 14:38:15,2024-08-07 14:39:54,2612,31.0
280,user1,https://megamarket.ru/catalog/nastolnye-lampy/,Настольные лампы,1042,2284.0,2024-08-07 15:18:00,2024-08-07 14:39:56,2024-08-07 15:18:00,50016,65.0
281,user1,https://megamarket.ru/catalog/mebel-dlya-geymerov/,,,,,,,0,
282,user1,https://megamarket.ru/catalog/dekorativnye-obuekty/,,,,,,,0,
283,user1,https://megamarket.ru/catalog/lepka/,Лепка,483,916.0,2024-08-07 15:34:04,2024-08-07 15:18:48,2024-08-07 15:34:04,21210,56.0
284,user1,https://megamarket.ru/catalog/dacha-sezonnye-tovary/,,,,,,,0,
285,user1,https://megamarket.ru/catalog/personazhi-iz-videoigr/,,,,,,,0,
287,user1,https://megamarket.ru/catalog/medicinskaya-mebel/,Медицинская мебель,5,12.0,2024-08-07 15:35:01,2024-08-07 15:34:49,2024-08-07 15:35:01,210,36.0
288,user1,https://megamarket.ru/catalog/tekstil-dlya-doma/,,,,,,,0,
289,user1,https://megamarket.ru/catalog/konfety/,Конфеты,395,798.0,2024-08-07 15:48:46,2024-08-07 15:35:28,2024-08-07 15:48:46,17357,41.0
290,user1,https://megamarket.ru/catalog/sistemy-poliva/,Системы полива,167,273.0,2024-08-07 15:53:22,2024-08-07 15:48:49,2024-08-07 15:53:22,7314,65.0
291,user1,https://megamarket.ru/catalog/iskusstvennye-elki/,Елки искусственные,145,306.0,2024-08-07 15:58:31,2024-08-07 15:53:25,2024-08-07 15:58:31,8112,56.0
292,user1,https://megamarket.ru/catalog/tyuning/,,,,,,,0,
293,user1,https://megamarket.ru/catalog/aromaticheskie-diffuzory/,Ароматические диффузоры,327,604.0,2024-08-07 16:08:59,2024-08-07 15:58:55,2024-08-07 16:08:59,14359,51.0
294,user1,https://megamarket.ru/catalog/kofe/,Кофе,597,1202.0,2024-08-07 16:29:04,2024-08-07 16:09:02,2024-08-07 16:29:04,26241,60.0
295,user1,https://megamarket.ru/catalog/chipsy/,Чипсы,82,136.0,2024-08-07 16:31:23,2024-08-07 16:29:07,2024-08-07 16:31:23,3581,36.0
296,user1,https://megamarket.ru/catalog/sportivnye-sumki/,Сумки спортивные,91,176.0,2024-08-07 16:34:22,2024-08-07 16:31:27,2024-08-07 16:34:22,3961,56.0
297,user1,https://megamarket.ru/catalog/lodki-dlya-rybalki/,Лодки,24,43.0,2024-08-07 16:35:08,2024-08-07 16:34:25,2024-08-07 16:35:08,1037,35.0
298,user1,https://megamarket.ru/catalog/namatrasniki-i-chehly/,Наматрасники и чехлы,896,2311.0,2024-08-07 17:13:41,2024-08-07 16:35:11,2024-08-07 17:13:41,39424,45.0
299,user1,https://megamarket.ru/catalog/detskaya-mebel/,,,,,,,0,
300,user1,https://megamarket.ru/catalog/zhirnye-kisloty/,Жирные кислоты,66,127.0,2024-08-07 17:16:12,2024-08-07 17:14:05,2024-08-07 17:16:12,2892,39.0
301,user1,https://megamarket.ru/catalog/venik-dlya-bani/,Веники для бани,20,32.0,2024-08-07 17:16:46,2024-08-07 17:16:14,2024-08-07 17:16:46,869,66.0
302,user1,https://megamarket.ru/catalog/sredstva-po-uhodu-za-domom/,,,,,,,0,
303,user1,https://megamarket.ru/catalog/motoshiny/,Мотошины,51,91.0,2024-08-07 17:18:42,2024-08-07 17:17:11,2024-08-07 17:18:42,2223,8.0
304,user1,https://megamarket.ru/catalog/vitaminy-bady-i-pishevye-dobavki/,"Витамины, минералы и пищевые добавки",1137,2548.0,2024-08-07 18:01:13,2024-08-07 17:18:45,2024-08-07 18:01:13,50028,60.0
305,user1,https://megamarket.ru/catalog/smart-tv-proigryvateli/,,,,,,,0,
306,user1,https://megamarket.ru/catalog/upakovochnaya-bumaga/,Упаковочная бумага,219,379.0,2024-08-07 18:07:56,2024-08-07 18:01:37,2024-08-07 18:07:56,9604,38.0
307,user1,https://megamarket.ru/catalog/monobukety/,Монобукеты,39,66.0,2024-08-07 18:09:05,2024-08-07 18:07:59,2024-08-07 18:09:05,1716,17.0
308,user1,https://megamarket.ru/catalog/podarochnye-nabory-kosmetiki-i-parfyumerii/,Подарочные наборы косметики и парфюмерии,80,134.0,2024-08-07 18:11:22,2024-08-07 18:09:07,2024-08-07 18:11:22,3491,39.0
311,user1,https://megamarket.ru/catalog/kompostery-sadovye/,Компостеры садовые,14,25.0,2024-08-07 18:11:50,2024-08-07 18:11:25,2024-08-07 18:11:50,605,40.0
312,user1,https://megamarket.ru/catalog/osvezhiteli-vozduha-i-aromatizatory-dlya-doma/,Освежители воздуха и ароматизаторы для дома,17,29.0,2024-08-07 18:12:22,2024-08-07 18:11:53,2024-08-07 18:12:22,727,35.0
313,user1,https://megamarket.ru/catalog/makiyazh/,,,,,,,0,
314,user1,https://megamarket.ru/catalog/kacheli-gamaki-tenty/,,,,,,,0,
315,user1,https://megamarket.ru/catalog/tovary-dlya-bdsm/,,,,,,,0,
316,user1,https://megamarket.ru/catalog/gornolyzhnye-ryukzaki/,Горнолыжные рюкзаки,2,7.0,2024-08-07 18:13:35,2024-08-07 18:13:27,2024-08-07 18:13:35,30,20.0
317,user1,https://megamarket.ru/catalog/prudy-i-fontany/,Пруды и фонтаны,31,54.0,2024-08-07 18:14:31,2024-08-07 18:13:38,2024-08-07 18:14:31,1346,51.0
318,user1,https://megamarket.ru/catalog/detskie-ryukzaki/,Детские рюкзаки,724,1462.0,2024-08-07 18:38:56,2024-08-07 18:14:34,2024-08-07 18:38:56,31842,55.0
319,user1,https://megamarket.ru/catalog/sredstva-dlya-korrekcii-povedeniya-zhivotnyh/,Средства для коррекции поведения животных,37,64.0,2024-08-07 18:40:04,2024-08-07 18:38:59,2024-08-07 18:40:04,1605,38.0
320,user1,https://megamarket.ru/catalog/kolodki-i-formoderzhateli-dlya-obuvi/,Колодки и формодержатели для обуви,4,8.0,2024-08-07 18:40:14,2024-08-07 18:40:07,2024-08-07 18:40:14,143,21.0
321,user1,https://megamarket.ru/catalog/vtorye-blyuda/,Готовые вторые блюда,21,42.0,2024-08-07 18:40:59,2024-08-07 18:40:17,2024-08-07 18:40:59,900,6.0
322,user1,https://megamarket.ru/catalog/nabory-dlya-uhoda-za-obuvyu/,Наборы для ухода за обувью,3,6.0,2024-08-07 18:41:08,2024-08-07 18:41:02,2024-08-07 18:41:08,130,35.0
323,user1,https://megamarket.ru/catalog/kalendari/,Календари,49,83.0,2024-08-07 18:42:34,2024-08-07 18:41:11,2024-08-07 18:42:34,2116,56.0
324,user1,https://megamarket.ru/catalog/pylesosy/,Пылесосы,262,457.0,2024-08-07 18:50:14,2024-08-07 18:42:36,2024-08-07 18:50:14,6288,36.0
325,user1,https://megamarket.ru/catalog/komplektuyushie-dlya-svarochnyh-rabot/,Комплектующие для сварочных работ,102,173.0,2024-08-07 18:53:09,2024-08-07 18:50:16,2024-08-07 18:53:09,4485,50.0
326,user1,https://megamarket.ru/catalog/rybnaya-gastronomiya/,Рыба и морепродукты,181,317.0,2024-08-07 18:58:29,2024-08-07 18:53:12,2024-08-07 18:58:29,7950,26.0
327,user1,https://megamarket.ru/catalog/poilki-i-kormushki-dlya-selskohozyaystvennyh-zhivotnyh/,Поилки и кормушки для сельскохозяйственных животных,24,48.0,2024-08-07 18:59:19,2024-08-07 18:58:32,2024-08-07 18:59:19,1016,40.0
328,user1,https://megamarket.ru/catalog/ortopedicheskie-izdeliya/,,,,,,,0,
329,user1,https://megamarket.ru/catalog/shlangi-dlya-kompressorov/,Шланги для компрессоров,79,126.0,2024-08-07 19:01:48,2024-08-07 18:59:43,2024-08-07 19:01:48,3437,40.0
330,user1,https://megamarket.ru/catalog/aksessuary-dlya-velosipeda/,,,,,,,0,
331,user1,https://megamarket.ru/catalog/modulnye-kuhni/,Модульные кухни,312,647.0,2024-08-07 19:12:59,2024-08-07 19:02:12,2024-08-07 19:12:59,13692,40.0
